id,c_id,course_name,class_name,dep_id,semesters,AP,DC,CC,NCAA,max_takes,public,description
193,1516,Ethnic Studies,,9,1,0,0,0,1,1,1,"Ethnic Studies provides opportunities to broaden students' perspectives concerning cultural, geographical, political and socioeconomic patterns of ethnic groups in the United States. This course will focus on the experiences of Indigenous Americans, African Americans, Latinx Americans, and Asian Americans and Pacific Islanders (AAPI). We will examine the historical and contemporary experiences of aforementioned groups using primary/secondary sources, project based learning, presentations, small group cooperative learning, research, and Canvas activities. Students will be exposed to multiple perspectives, ideas and approaches. This course requires students to be actively engaged in discussions, projects, presentations, and overall coursework.<br><a href='https://www.canva.com/design/DAFVOiU_ics/HcEfisz_nmlSEAy8KHCE8w/view?utm_content=DAFVOiU_ics&utm_campaign=designshare&utm_medium=link2&utm_source=sharebutton'>Ethnic Studies Course Spotlight</a>"
194,1558,AP Psychology,,9,2,1,0,0,1,1,1,"AP Psychology is based on content established by the AP College Board and is designed to be equivalent to an introductory college course. This year-long course will introduce students to the systematic and scientific study of behavior and mental processes and will prepare students for success on the AP Psychology Exam. Topics include: (1) History and Approaches, (2) Research Methods, (3) Biological Bases of Behavior, (4) Sensation and Perception, (5) States of Consciousness, (6) Learning, (7) Cognition, (8) Motivation and Emotion, (9) Developmental Psychology, (10) Personality, (11) Testing and Individual Differences, (12) Clinical Psychology, and (13) Social Psychology. Students signing up for this class should possess strong reading, writing, critical thinking, and discussion abilities. Students should expect several hours of reading and homework per week for this course. It is expected that students are prepared to accept the responsibility of a college level course. Students signing up for this class are required to take the AP Exam in May to earn college credit."
195,1532,Psychology,,9,1,0,0,0,1,1,1,"This course is intended for college-bound students who are interested in examining the various perspectives in psychology. Psychology is the scientific study of behavior and mental processes. This course is challenging and utilizes a variety of activities that require and emphasize critical thinking skills. Students must be willing to meet the rigor of the required course work. Students will study the history and background of psychology, psychological research methods, the biological bases of behavior, sensation and perception, developmental psychology, cognition, personality, clinical psychology, and social psychology. "
196,1526,Law Education,,9,1,0,0,0,1,1,1,"Law Education will introduce students to the complex topic of the law and how society interacts with the law. This course will challenge students to develop the knowledge and skills necessary to remedy interpersonal conflict as well as expose them to how they fit within the structure of the law. Law Education will require students to engage in independent research, develop cooperative skills by working with their peers and people who they disagree with, and navigate the unique task of reading court opinions and legal documents. This will be accomplished through   investigative research projects, mock trials, and guest speaker presentations, among other interactive activities. This course will focus primarily on constitutional law while also incorporating criminal law, family law, torts/civil law, and contemporary legal issues/controversies. The semester will culminate with a month-long dive into a Moot Court where students will argue a case in front of staff members and real world attorneys. Students who are not willing to meet the rigor of the required reading, writing, and speaking skills are discouraged from enrolling.<br><a href='https://sites.google.com/ftcsc.org/fchscourseguide2023-24/course-offerings/social-studies/law-education'>Law Education Course Spotlight</a>"
197,1552,AP Comparative Government and Politics ,,9,1,0,0,0,1,1,1,"One of the best ways to develop a deeper understanding of how and why American government operates is to compare our system to political systems around the world.  This course is intended for motivated, hard-working, highly-motivated, college-bound seniors. This course is a comprehensive study of comparing different governmental and political systems around the world, focusing on Great Britain, Mexico, Russia, Iran, China, and Nigeria. It will prepare students for the rigors of the college classroom as well as anticipated success on the College Board's Advanced Placement U. S. Comparative Government and Politics Exam. Students will develop college-level reading, writing, critical thinking, discussion, and note-taking skills. Therefore only those seniors who will remain serious and focused are encouraged to take this challenging yet rewarding course. Students signing up for this class are required to take the AP exam in May."
198,2516,Algebra 1 Lab,,10,1,0,0,0,0,2,1,This semester-long course is designed to help students improve their math skills.  This course provides students with additional time to improve on the foundations needed for high school math coursework.  This must be a service listed in the student's IEP and taken during the same semester as Algebra. 
199,2560,Geometry Lab,,10,1,0,0,0,0,2,1,This semester-long course is designed to help students improve their math skills.  This course provides students with additional time to improve on the foundations needed for high school math coursework.   This must be a service listed in the student's IEP and taken during the same semester as Geometry. 
201,1120,Developmental Reading,,10,1,0,0,0,0,4,1,"This semester-long course is designed to help students improve their reading skills by focusing on fluency, decoding skills, use of context cues, vocabulary development, and comprehension skills."
202,9953,Curriculum Tutoring (Semester 1),Curriculum Tutoring,10,1,0,0,0,0,8,1,"This semester-long course is designed to provide a smaller setting for students to use in place of a study hall.  This structured environment allows the student to get academic assistance with assignments, organize materials, and have more time to complete tests, quizzes, or projects.  No credit is awarded for this class."
203,9954,Curriculum Tutoring (Semester 2),Curriculum Tutoring,10,1,0,0,0,0,8,1,"This semester-long course is designed to provide a smaller setting for students to use in place of a study hall.  This structured environment allows the student to get academic assistance with assignments, organize materials, and have more time to complete tests, quizzes, or projects.  No credit is awarded for this class."
204,8060,Resource,,10,1,0,0,0,0,8,1,"This semester-long course is designed to provide an even smaller setting for students to use in place of a study hall.  This structured environment allows the student to get behavioral support to develop positive relationships as well as assistance with assignments, organizing materials, and more time to complete tests, quizzes, or projects if necessary. No credit is awarded for this class."
205,9955,LRE,Inclusion,10,1,0,0,0,0,8,0,"Inclusion supports are offered in core English classes, core math classes, and select core science classes.  Placement is based on need and discussed at the case conference.  Inclusion supports include additional special education assistance offered during the core classes for assignment completion, reteaching, and accommodations on assessments."
206,PACE,Partnerships Accelerating Community Education (PACE),,10,2,0,0,0,0,4,0,"Through a case conference, a student may be eligible for the PACE Program, Partnerships Accelerating Community Education. This is a comprehensive program developed to prepare students for entry into the world of work. This program is designed for high school students with mild disabilities, who are unable to meet the End of Course requirements outlined by the Indiana Department of Education for a high school diploma. Students in this program must earn credits in functional academics which includes Career Ready coursework:  Applied English, Applied Math, Applied Science, Applied Social Studies, Lifeskills courses in the Family and Consumer Science, Career Exploration and Information, 1 Health credit; 2 Physical Education credits; and one credit in Intro to Business. Other options for our Juniors and Seniors include participation in a vocational program at Central Nine Career Center.  Students will also have the opportunity to participate in community work experience.  This will enrich the educational curriculum and add to their vocational experience. <br>Students enrolled in these classes will receive an Alternate Diploma.  Students will take an Alternate Assessment and complete a Transition Portfolio upon completion of high school.  "
207,CIP,Comprehensive Intervention Program (CIP),,10,2,0,0,0,0,4,0,"Through a case conference, a student may be eligible for the CIP Program, Comprehensive Intervention Program. This is a comprehensive program developed to meet the individual needs of students with more significant disabilities. The program is designed to meet the functional and vocational needs of each student and prepare them for independent living and the world of work.  Adapted Physical Education is a component of this program; adaptive physical education will be offered during the student's freshman and sophomore years in the CIP program. <br>Students in this program will receive an Alternate Diploma when they exit Franklin Central High School.  Students enrolled in these classes will take an alternate assessment and complete a Transition Portfolio upon completion of high school.  <br>Students may be offered services through our SPARC Center during their years of transition 18-22 years old.  The SPARC center is located on the Franklin Township campus and focuses primarily on transition skills for independent living and vocational training.  Placement is determined through a case conference committee decision.  "
208,4000,Introduction to 2D Art,,11,1,0,0,0,0,1,1,"This course is an introduction to the utilization of the elements and principles of design through various media on a flat surface. These media and techniques will be used to explore and to develop observational skills, visual problem-solving, craftsmanship, and an introduction to planning and executing individual ideas and concepts. "
209,4062,Photography,,11,1,0,0,0,0,1,1,Students in this course will study a variety of Digital Photography methods. Students will learn all about the advanced settings on their digital camera.  Students will learn tips for shooting different subject matter and creating good composition using the elements and principles of design. Students will also learn how to edit their photographs and add artistic effects using Adobe Lightroom. 
210,4004,Advanced 2D Art,,11,1,0,0,0,0,1,1,"Students will continue exploring a variety of media with a focus on refining skills and techniques. Assignments will continue to focus on the utilization of elements of art and principles of design. Students will further the development of their observation skills, and visual problem solving. They will unlearn bad drawing habits and experience growth in their artistic journey! "
211,4066,Printmaking,,11,1,0,0,0,0,1,1,"Students will learn to make multiple reproductions of a single design. They will use a variety of printmaking processes to reproduce their designs, including monoprint, cyanotype, linocut, and screenprinting.  Printmaking students will reflect upon and revise their work, relate to other disciplines and explore the historical and cultural background of each process. Students will plan most of their designs digitally, while practicing digital citizenship policies regarding copyrighted material and fair use.  "
213,4060/1,Drawing I,Drawing I / Painting I ,11,1,0,0,0,0,1,1,This course is a reinforcement and expansion of the Advanced 2-D Art course. Students will continue exploring a variety of media and art styles as they begin to understand and refine their own artistic preferences . Assignments will continue to focus on the utilization of elements and principles of design while furthering the development of observational skills and visual problem solving. The planning and proposing of ideas and concepts for student driven work will be introduced in the second semester. Students will engage in individual and group critiques as assessment of their growth as an emerging artist.
214,4064/1,Painting I ,Drawing I / Painting I ,11,1,0,0,0,0,1,0,This course is a reinforcement and expansion of the Advanced 2-D Art course. Students will continue exploring a variety of media and art styles as they begin to understand and refine their own artistic preferences . Assignments will continue to focus on the utilization of elements and principles of design while furthering the development of observational skills and visual problem solving. The planning and proposing of ideas and concepts for student driven work will be introduced in the second semester. Students will engage in individual and group critiques as assessment of their growth as an emerging artist. 
215,4060/2,Drawing II,Drawing II / Painting II ,11,1,0,0,0,0,1,1,"Drawing/Painting II is structured so that students are working more independently. <br>Portfolio quality work and preparation will be a part of the course for those students wishing to apply to a university art program. <br>Thorough planning, proposing and execution of ideas and/or concepts for work will be a standard expectation. "
216,4064/2,Painting II,Drawing II / Painting II ,11,1,0,0,0,0,1,0,"Drawing/Painting II is structured so that students are working more independently. <br>Portfolio quality work and preparation will be a part of the course for those students wishing to apply to a university art program. <br>Thorough planning, proposing and execution of ideas and/or concepts for work will be a standard expectation. "
217,4060/3,Drawing III,Drawing III / Painting III ,11,1,0,0,0,0,1,1,"Drawing/Painting III is structured so that students are working more independently. <br>Portfolio quality work and preparation will be a part of the course for those students wishing to apply to a university art program. <br>Thorough planning, proposing and execution of ideas and/or concepts for work will be a standard expectation. "
218,4064/3,Painting III,Drawing III / Painting III ,11,1,0,0,0,0,1,0,"Drawing/Painting III is structured so that students are working more independently. <br>Portfolio quality work and preparation will be a part of the course for those students wishing to apply to a university art program. <br>Thorough planning, proposing and execution of ideas and/or concepts for work will be a standard expectation. "
219,4050,AP 2D Design,,11,2,1,0,0,0,1,1,"The AP Studio Art classes are designed for students who are seriously interested in art. AP Studio Art is not based on a written exam; instead, students submit portfolios of their artwork for evaluation at the end of the school year. The program consists of three portfolios to choose from: Drawing, 2D Design or 3D Design. <br>This program provides the opportunity to earn college credit while in high school and is based on the premise that college level material can be successfully taught to secondary school students. "
220,4048,AP Drawing,,11,2,1,0,0,0,1,1,"The AP Studio Art classes are designed for students who are seriously interested in art. AP Studio Art is not based on a written exam; instead, students submit portfolios of their artwork for evaluation at the end of the school year. The program consists of three portfolios to choose from: Drawing, 2D Design or 3D Design. <br>This program provides the opportunity to earn college credit while in high school and is based on the premise that college level material can be successfully taught to secondary school students. "
221,4002,Introduction to 3D Art,,11,1,0,0,0,0,1,1,"Students in this course will create a variety of 3D objects out of clay.  Students will learn techniques like sculpting, carving, slab-building, and coil-building to develop their spatial skills.  Students will learn to enhance the surface of their projects with glaze and paint. The students will reflect upon and revise their work and use the elements and principles to create good design."
222,4046,Fiber Arts,,11,1,0,0,0,0,1,1,"Students in this course will study ways to create art using fibrous materials. They will learn techniques such as macrame, dip-dying, needle felting, embroidery, fabric painting, sewing and more! This class focuses on using the principles of design to guide our artmaking processes. "
223,4006,Advanced 3D Art,,11,1,0,0,0,0,1,1,"Students in this course will be building on the skills learned in Intro 3D Art to create more complex projects. Students will learn advanced techniques for sculpting, carving, slab-building, and coil-building. Students will learn advanced techniques for enhancing the surface of their projects with glaze and paint. "
224,4042,Jewlery,,11,1,0,0,0,0,1,1,"Students in this course will study the creation of wearable art. This class involves the use of torches and power tools. Students will learn how to create beads, bracelets, necklaces, rings, and pendants. Students will learn a variety of simple metal working techniques like: cutting, forming, and riveting.  The students will reflect upon and revise their work and use the elements and principles to create good design. "
225,4040/1,Ceramics I,,11,2,0,0,0,0,1,1,"Students in ceramics engage in sequential learning experiences that encompass art history, aesthetics, and production and lead to the creation of portfolio quality works. Students create works of art in clay utilizing the processes of hand building, molds, wheel throwing, slip and glaze techniques, and the firing processes. They reflect upon and refine their work; explore cultural and personal  connections; and incorporate literacy and presentational skills. "
226,4044/1,Sculpture I ,,11,2,0,0,0,0,1,1,"Students in this course will be learning advanced methods of working with 3-D materials like clay, polymer clay, stone, and wood..  Students will communicate their creative ideas and continue to develop design skills by using the elements and principles. Students are expected to begin creating high quality portfolio level work. "
227,4040/3,Ceramics II,,11,2,0,0,0,0,1,1,"Students will  be fully engaged in the 'Creative Process'. The 'Creative Process' is the method in which every artist chooses their own artistic adventure, investigates ideas and masters technical skills.<br>The works would be of portfolio quality demonstrating the artists' ability to communicate their message, their technique and their breadth of skills."
228,4044/3,Sculpture II,,11,2,0,0,0,0,1,1,"Students in this course will continue to gain mastery of 3D design using a variety of 3D materials, tools and techniques. Students will  be fully engaged in the 'Creative Process' and will make the majority of choices about what they will create in order to communicate their creative ideas and develop their artistic voice. The works would be of portfolio quality demonstrating the artists' ability to communicate their message, their technique and their breadth of skills."
229,4052,AP 3D Design,,11,2,1,0,0,0,1,1,"The AP Studio Art course is an advanced artmaking course that demonstrates to a college admissions office that you have participated in the most challenging curriculum available. AP courses provide students with the opportunity to earn college credit, advanced placement, or both, while in high school.<br>AP Studio Art is an advanced-level art class where students are expected to perform at a high level in the following ways:<br>-Students will experiment with new ideas and new ways of approaching creative problems<br>-Students will conduct an in-depth exploration of a single topic, media or artistic style<br>-Students will showcase <b>MASTERY</b> through three skill categories* --<ul><li>Inquiry & Investigation</li><li>Making Through  Practice, Experimentation, and Revision</li><li>Communication and Reflection</li></ul>At the end of the AP Studio Art Course, students will submit a complete portfolio to The College Board. This portfolio will be evaluated by a panel of non-partial evaluators who are college faculty or expert AP teachers, and a grade ranging from 1-5 will be assigned. The scoring range reflects the students' achievement in an equivalent college course.<br><b>What are the Portfolio Requirements?</b><br>Your portfolio exam contains two sections:<br><b>-Selected Works -- worth 40% of your grade</b><br>10 digital images consisting of two views each of five works that demonstrate synthesis of materials, processes, and ideas using [3D design] skills<br><b>-Sustained Investigation -- worth 60% of your grade</b><br>15 digital images of works of art and process documentation that demonstrate sustained investigation through practice, experimentation, and revision<br>Both portfolio sections will require students to submit a written explanation of their work based on the prompts given by the College Board."
230,4040/5,Ceramics III,,11,2,0,0,0,0,1,1,"Students will  be fully engaged in the 'Creative Process'. The 'Creative Process' is the method in which every artist chooses their own artistic adventure, investigates ideas and masters technical skills.<br>The works would be of portfolio quality demonstrating the artists' ability to communicate their message, their technique and their breadth of skills."
231,4044/5,Sculpture III,,11,2,0,0,0,0,1,1,"Students in this course will continue to gain mastery of 3D design using a variety of 3D materials, tools and techniques. Students will  be fully engaged in the 'Creative Process' and will make the majority of choices about what they will create in order to communicate their creative ideas and develop their artistic voice. The works would be of portfolio quality demonstrating the artists' ability to communicate their message, their technique and their breadth of skills."
232,4260/ART/CC,Dual Credit Art Appreciation,,11,1,0,1,1,0,1,1,"Art Appreciation is an introductory lecture course in art which explores the creative history and processes for making art that have been utilized by humankind across cultures, from the prehistoric through the modern era. Students are introduced to specific traditional and contemporary media for communication and expression. The course utilizes a variety of pedagogical techniques for the study of art that includes viewing projected images and observing actual artworks in the museum setting. <br>This is a Dual Credit, Early College course offered in association with Vincennes University.  This is not primarily an artmaking class, but rather will have an emphasis on art language and art history with a more scholarly approach to art making.  This class will reflect the same content and rigor as the same course taught on Vincennes University campus."
233,2156,American Sign Language I,,12,2,0,0,0,1,1,1,"Have you ever been fascinated by watching two people communicate with their hands and wish you knew what they were saying? Do you want to learn a unique language not offered at many Indiana high schools? Did you know that if you learn American Sign Language, you can converse easily with another ASL user through windows, doors, with your mouth full of food, and even underwater? First semester of American Sign Language will give students a peek into Deaf culture while building critical vocabulary skills necessary to communicate with other ASL users."
234,2158,American Sign Language II,,12,2,0,0,0,1,1,1,"American Sign Language II is a course that continues the focus on frequently used signs through a functional-notional approach and the discussion of the cultural features of the deaf community. Emphasis is placed on further development of receptive and expressive communication skills in American Sign Language (ASL). Through this course, students are given the opportunity to watch and understand short stories, dialogues and poetry in ASL; continue to develop visual discrimination skills; begin to understand various dialects of ASL by interacting with ASL users within the deaf community; begin to use classifiers appropriately; continue the mastery of the current GLOSSING system used in texts to write ASL; and begin to write in GLOSS their own simple dialogues, poetry and translations. Students will also learn to examine some of the political issues associated with the deaf community, and will further develop an understanding of the relationship between languages and cultures as a whole."
235,2162,American Sign Language III,,12,2,0,0,0,1,1,1,"American Sign Language III is a course that continues to focus on the students' non-verbal communication skills at advanced levels of competency. American Sign Language is used exclusively in the class as students communicate using more complex structures of the language on a variety of topics, moving from concrete to more abstract concepts. This course provides opportunities for students to learn to express themselves in advanced situations, using more sophisticated vocabulary and structure; apply advanced grammatical features, such as descriptors, classifier use and various numbering systems; and develop the ability to discuss topics related to historical and contemporary events and issues within the deaf community. Students will also build on narrative skills and learn to relay information they've read or heard through explanation of more complex ideas. This course further emphasizes the development of spontaneous language responsive behaviors through activities designed for this purpose. "
236,2120,Spanish I,,12,2,0,0,0,1,1,1,"This course encourages interpersonal communication through speaking and writing in the language, providing opportunities to exchange information with others on familiar topics, understand and use appropriate greetings and forms of address, and write short passages with guidance. This course also emphasizes the development of reading and listening comprehension skills. Additionally, students will examine the practices, products, and perspectives of the target cultures; recognize basic routine practices of the target cultures; and recognize and use situation-appropriate communication. Students will make connections with other content areas and apply their understanding of language and culture outside of the classroom. Oral participation is a requirement, including pronunciation drills, small and large group activities, and presentations in the target language."
237,2122,Spanish II,,12,2,0,0,0,1,1,1,"A sound understanding of vocabulary and grammatical structures from the first-year level is required. This course encourages interpersonal communication through speaking and writing, providing opportunities to make and respond to requests and questions in familiar situations, participate independently in brief conversations on familiar topics, and write with greater independence. This course also emphasizes the development of reading and listening comprehension skills, such as using contextual clues to guess the meaning and comprehending longer written or oral directions. Students will present prepared material on a variety of topics, as well as practice appropriate pronunciation and intonation. Additionally, students will describe the practices, products, and perspectives of the target cultures; report on basic family and social practices of the target cultures; and describe contributions from the target cultures. This course further emphasizes making connections across content areas and the application of understanding language and culture outside of the classroom."
238,2124,Spanish III,,12,2,0,0,0,1,1,1,"This course is recommended for students who do not plan to take Spanish IV Honors and/or study Spanish at the collegiate level. A sound understanding of vocabulary and grammatical structures from the first year level is required. This course covers the basic material of Spanish III Honors at a slower pace, providing students with more opportunities to practice and strengthen their language skills. It encourages interpersonal communication through speaking and writing, providing opportunities to make and respond to requests and questions in familiar situations, participate independently in brief conversations on familiar topics, and write with greater independence. This course also emphasizes the development of reading and listening comprehension skills, such as using contextual clues to guess the meaning and comprehending longer written or oral directions. Students will present prepared material on a variety of topics, as well as practice appropriate pronunciation and intonation. Additionally, students will describe the practices, products, and perspectives of the target cultures; report on basic family and social practices of the target cultures; and describe contributions from the target cultures. This course further emphasizes making connections across content areas and the application of understanding language and culture outside of the classroom."
239,2124/CC,Dual Credit Spanish III,,12,2,0,1,1,1,1,1,"A sound understanding of the vocabulary and grammatical structures from the first two levels of study is required. This course encourages interpersonal communication through speaking and writing, providing opportunities to initiate, sustain and close conversations; exchange detailed information in oral and written form; and write creatively with greater detail. This course also emphasizes the continued development of reading and listening comprehension skills, as well as comprehending detailed written or oral directions. Students will present original material on various topics, as well as reading and speaking aloud to practice pronunciation and intonation. Students will continue to develop an understanding of the target cultures through the interrelations among the practices, products, and perspectives of the target cultures and discussion of significant events in the target cultures. This course further emphasizes making connections across content areas, particularly art, music, history, literature, and government. "
240,2126/CC,Dual Credit Spanish IV,,12,2,0,1,1,1,1,1,"This course provides a context for the continued development of language skills and cultural understanding with other content areas and the community beyond the classroom. More opportunities to exchange written and oral information are provided, with  an emphasis on speaking practice and listening strategies.  Additionally, students will continue to develop an understanding of the target cultures by reflecting on the cultural practices of the target cultures and comparing systems of the target cultures and the student's own culture.  Critical analysis of different literary, musical, and artistic genres is expected and students will read from detailed, authentic materials such as short stories, poetry, and novels. Students will write well-organized compositions in the target language on given topics. It is mandatory that all students work efficiently and effectively in both individual and group work."
241,2020,French I,,12,2,0,0,0,1,1,1,"This course encourages interpersonal communication through speaking and writing in the language, providing opportunities to exchange information with others on familiar topics, understand and use appropriate greetings and forms of address, and write short passages with guidance. This course also emphasizes the development of reading and listening comprehension skills. Additionally, students will examine the practices, products, and perspectives of the target cultures; recognize basic routine practices of the target cultures; and recognize and use situation-appropriate communication. Students will make connections with other content areas and apply their understanding of language and culture outside of the classroom. Oral participation is a requirement, including pronunciation drills, small and large group activities, and presentations in the target language."
242,2022,French II,,12,2,0,0,0,1,1,1,"A sound understanding of vocabulary and grammatical structures from the first-year level is required. This course encourages interpersonal communication through speaking and writing, providing opportunities to make and respond to requests and questions in familiar situations, participate independently in brief conversations on familiar topics, and write with greater independence. This course also emphasizes the development of reading and listening comprehension skills, such as using contextual clues to guess the meaning and comprehending longer written or oral directions. Students will present prepared material on a variety of topics, as well as practice appropriate pronunciation and intonation. Additionally, students will describe the practices, products, and perspectives of the target cultures; report on basic family and social practices of the target cultures; and describe contributions from the target cultures. This course further emphasizes making connections across content areas and the application of understanding language and culture outside of the classroom."
243,2024/H,French III Honors,,12,2,0,0,0,1,1,1,"A sound understanding of the vocabulary and grammatical structures from the first two levels of study is required. This course encourages interpersonal communication through speaking and writing, providing opportunities to initiate, sustain and close conversations; exchange detailed information in oral and written form; and write creatively with greater detail. This course also emphasizes the continued development of reading and listening comprehension skills, as well as comprehending detailed written or oral directions. Students will present original material on various topics, as well as reading and speaking aloud to practice pronunciation and intonation. Students will continue to develop an understanding of the target cultures through the interrelations among the practices, products, and perspectives of the target cultures and discussion of significant events in the target cultures. This course further emphasizes making connections across content areas, particularly art, music, history, literature, and government. "
244,2026/H,French IV Honors,,12,2,0,0,0,1,1,1,"This course provides a context for the continued development of language skills and cultural understanding with other content areas and the community beyond the classroom. More opportunities to exchange written and oral information are provided, with  an emphasis on speaking practice and listening strategies.  Additionally, students will continue to develop an understanding of the target cultures by reflecting on the cultural practices of the target cultures and comparing systems of the target cultures and the student's own culture.  Critical analysis of different literary, musical, and artistic genres is expected and students will read from detailed, authentic materials such as short stories, poetry, and novels. Students will write well-organized compositions in the target language on given topics. It is mandatory that all students work efficiently and effectively in both individual and group work."
245,2040,German I,,12,2,0,0,0,1,1,1,"This course encourages interpersonal communication through speaking and writing in the language, providing opportunities to exchange information with others on familiar topics, understand and use appropriate greetings and forms of address, and write short passages with guidance. This course also emphasizes the development of reading and listening comprehension skills. Additionally, students will examine the practices, products, and perspectives of the target cultures; recognize basic routine practices of the target cultures; and recognize and use situation-appropriate communication. Students will make connections with other content areas and apply their understanding of language and culture outside of the classroom. Oral participation is a requirement, including pronunciation drills, small and large group activities, and presentations in the target language."
246,2042,German II,,12,2,0,0,0,1,1,1,"A sound understanding of vocabulary and grammatical structures from the first-year level is required. This course encourages interpersonal communication through speaking and writing, providing opportunities to make and respond to requests and questions in familiar situations, participate independently in brief conversations on familiar topics, and write with greater independence. This course also emphasizes the development of reading and listening comprehension skills, such as using contextual clues to guess the meaning and comprehending longer written or oral directions. Students will present prepared material on a variety of topics, as well as practice appropriate pronunciation and intonation. Additionally, students will describe the practices, products, and perspectives of the target cultures; report on basic family and social practices of the target cultures; and describe contributions from the target cultures. This course further emphasizes making connections across content areas and the application of understanding language and culture outside of the classroom."
247,2044/H,German III Honors,,12,2,0,0,0,1,1,1,"A sound understanding of the vocabulary and grammatical structures from the first two levels of study is required. This course encourages interpersonal communication through speaking and writing, providing opportunities to initiate, sustain and close conversations; exchange detailed information in oral and written form; and write creatively with greater detail. This course also emphasizes the continued development of reading and listening comprehension skills, as well as comprehending detailed written or oral directions. Students will present original material on various topics, as well as reading and speaking aloud to practice pronunciation and intonation. Students will continue to develop an understanding of the target cultures through the interrelations among the practices, products, and perspectives of the target cultures and discussion of significant events in the target cultures. This course further emphasizes making connections across content areas, particularly art, music, history, literature, and government. "
248,2046/H,German IV Honors,,12,2,0,0,0,1,1,1,"This course provides a context for the continued development of language skills and cultural understanding with other content areas and the community beyond the classroom. More opportunities to exchange written and oral information are provided, with  an emphasis on speaking practice and listening strategies.  Additionally, students will continue to develop an understanding of the target cultures by reflecting on the cultural practices of the target cultures and comparing systems of the target cultures and the student's own culture.  Critical analysis of different literary, musical, and artistic genres is expected and students will read from detailed, authentic materials such as short stories, poetry, and novels. Students will write well-organized compositions in the target language on given topics. It is mandatory that all students work efficiently and effectively in both individual and group work."
249,0509,JAG,Jobs for American Graduates,13,2,0,0,0,0,2,1,"Jobs for America's Graduates (JAG) is a state-based, national non-profit organization dedicated to increasing student success at all levels. JAG's mission is to keep young people in school through graduation and provide work-based learning experiences that will lead to career advancement opportunities or to enroll in a postsecondary institution that leads to a rewarding career. JAG students receive adult mentoring while in school and one year of follow-up counseling after graduation. The JAG program is funded through grants provided by the Indiana Department of Workforce Development. <br>Check out <a href='https://drive.google.com/file/d/1juGi0frRjSSRdj5dPNjkgi25JD-pg9cm/view?usp=sharing'>this video</a> created by FC JAG students."
250,0530,Career Exploration Internship,,13,1,0,0,0,0,2,1,"The Career Exploration Internship course is a paid or unpaid work experience in the public or private sector that provides for workplace learning in an area of student career interests. The career exploration internship is intended to expose students to broad aspects of a particular industry or career cluster area by rotating through a variety of work sites or departments. In addition to their workplace learning activities, students participate in 1) regularly scheduled meetings with their classroom teacher, or 2) a regularly scheduled seminar with the teacher for the purpose of helping students make the connection between academic learning and their work-related experiences. Specific instructional standards tied to the career cluster or pathway and learning objectives for the internship must be written to clarify the expectations of all parties -- the student, parent, employer, and instructor.<br>The following courses follow the Career Exploration Internship guidelines above.  They are open to students in grades 9-12 upon consultation with the counselor.<br><u>Advanced Lifeguarding Internship</u>- These students serve as lifeguards in the FC natatorium.<br><u>CIP Internship</u>-These students work along side our special education teachers with our CIP students.<br><u>Applied PE Internship</u>-These students work along side our PE teachers in the Applied PE course helping students with special needs.<br><u>Library Internship</u>-These students have already completed one semester of Library Media Course 1082"
251,0530/CIP,CIP Internship,,13,1,0,0,0,0,6,1,
252,5974,Work Based Learning Capstone,,13,2,0,0,0,0,1,1,"Work Based Learning Capstone is a stand-alone course that prepares students for college and career. Students will work in a real workplace setting related to a career matched with their CTE Pathway.  They will spend one day a week in the classroom seventh period for instruction and other days they will be dismissed to complete their 'on-the-job' duties.  Some students will go directly to work and others will be dismissed early, due to the fact they work outside of the usual school day at their employer.  The purposes of the program are to: help students identify their strengths and weaknesses, give students an opportunity to learn by experience not available to them in the classroom, and give students guidance on opportunities available to them in the future.  Students will be required to remain employed the entire time they are in the course.  The job must be meaningful and related to their future career interest.  Their job will be part of their grade and they must work a minimum of five hours per week, hours must be submitted.  Part of their grade will be based on their classwork and part of their grade will be based on their work performance. The related instruction will contain both employability skills and specific job-related skills.  Students must successfully complete the application process to be admitted to the course."
253,C9 AM,Central Nine AM,Central Nine,13,1,0,0,0,0,4,0,
254,C9 PM,Central Nine PM,Central Nine ,13,1,0,0,0,0,4,0,
200,1574/CGV,Dual Credit AP United States Government,,9,1,1,1,1,1,1,1,"This course is intended for motivated, hard-working, college-bound seniors. Students who complete this course will receive 3 credit hours from Vincennes University (POLS 111). This course is a comprehensive study of American government. It will prepare students for the rigors of the college classroom. Topics of study include federalism, theories of the origins and purposes of government and other aspects of the American government including interest groups, political parties, and the electoral process.  Emphasis is placed on constitutional backgrounds and the organization and functions of the executive, legislative, and judicial segments of the national government, civil liberties and civil rights, public opinion, media, bureaucracies, and domestic and foreign policy. Students will develop college-level reading, writing, critical thinking, discussion, and note-taking skills. Therefore only those seniors who will remain serious and focused are encouraged to take this challenging yet rewarding course. Students will have the option of taking the AP exam at the end of the year in May. "
